Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2,Earnings P1,Earnings P2,Total Daily Earnings,prev_weight_p1,prev_weight_p2,Strategy Daily Returns,Log returns
2000-02-03,9.353811851761993,10.44,0.0018689157039304405,1,0.8959589896323749,1.1161225140564912,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-03,9.676842041238368,9.78,0.01963559255902325,1,0.989452151455866,0.0,0.0,0.36054126719451657,0.6600000000000001,1.0205412671945167,1.1161225140564912,-1.0,0.052451536844031574,0.05112223976037183
2000-06-03,9.05660751879699,9.87,-0.012776691866462464,1,0.9175894142651461,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-03,9.251420619554695,9.53,-0.025957895789612273,1,0.9707681657455085,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2000-08-03,9.070281954429145,9.07,0.008132784060779663,1,1.000031086486124,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-09-03,8.992558196822268,9.04,0.025279576478616228,1,0.9947520129228173,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-10-03,8.963089690785024,9.25,-0.004734058241369965,1,0.9689826692740566,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-13,9.031429540130686,9.0,-0.008241340204650172,1,1.0034921711256317,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2000-03-14,8.829141820864326,9.58,-0.017843748667171866,1,0.9216223195056708,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-15,9.122325809617273,10.14,0.023989810373332254,1,0.8996376538084095,1.111558632263478,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-16,9.433016136919315,11.02,0.046538626308898934,1,0.8559905750380504,1.168237161905139,-1.0,0.3453505152733507,-0.879999999999999,-0.5346494847266483,1.111558632263478,-1.0,-0.026140373681198224,-0.026488106548591128
2000-03-17,9.923064095567279,10.3,0.00410546123246025,1,0.9634042811230367,0.0,0.0,0.5447170386582396,0.7199999999999989,1.2647170386582385,1.111558632263478,-1.0,0.06253834892089638,0.060660714267114633
2000-03-20,9.60734301866148,9.895,-0.005367853770868791,1,0.9709290569642729,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
