Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2
1991-08-01,9.826269209726444,148.33,-0.0017133614623929816,6.863006819188524,0.0662460002004075,15.09525098835852,-1.0
1991-09-01,9.840444958174904,147.33,-0.01088789312350702,6.863006819188524,0.06679186152294105,14.971883957097518,-1.0
1991-10-01,9.799476382978725,147.0,0.009744019079107602,6.863006819188524,0.06666310464611377,15.000801497448656,-1.0
1991-11-01,9.784606160849775,148.0,0.0022229994228695205,6.863006819188524,0.06611220378952551,15.125800422318324,-1.0
1991-01-14,9.738869230769232,147.33,-0.008761784821003538,6.863006819188524,0.06610241791060362,15.128039663426412,-1.0
1991-01-15,9.712278461538462,147.33,0.003960274729827518,6.863006819188524,0.06592193349310026,15.169457978726692,-1.0
1991-01-16,9.72626119245283,146.0,0.007747300219682174,6.863006819188524,0.06661822734556733,15.010906771996815,-1.0
1991-01-17,9.74130452399086,146.33,0.03667258730134382,6.863006819188524,0.0665707956262616,15.021602049255195,-1.0
1991-01-18,9.706378950570343,146.67,0.01290496840719868,6.863006819188524,0.06617835242769717,15.110681413420576,-1.0
1991-01-21,9.579597808219178,144.0,-0.0035277659417172202,6.863006819188524,0.06652498477929986,15.0319463178767,-1.0
1991-01-22,9.533185681645087,143.67,-0.00834109083843071,6.863006819188524,0.06635474129355529,15.070513131472719,-1.0
1991-01-23,9.445910038080731,141.67,0.005740073161059733,6.863006819188524,0.06667544319955342,14.998025540034174,-1.0
1991-01-24,9.425769504950495,141.67,0.013774653887580257,6.863006819188524,0.06653327807546054,15.030072603153908,-1.0
1991-01-25,9.538796441064639,142.67,0.003816002007172692,6.863006819188524,0.06685916058782253,14.956813564634196,-1.0
1991-01-28,9.5299179984837,143.67,-0.00011902990640511035,6.863006819188524,0.066331996926872,15.07568061161274,-1.0
1991-01-29,9.515489659348978,144.0,-0.0005655856194346498,6.863006819188524,0.06607978930103457,15.13322016576623,-1.0
1991-01-30,9.516552054586809,144.33,0.01498365675687463,6.863006819188524,0.06593606356673462,15.166207169584652,-1.0
1991-01-31,9.541559633587786,145.0,0.008819635465539655,6.863006819188524,0.06580385954198473,15.196677018039825,-1.0
1991-01-02,9.469040061208876,144.0,-0.0025327893130580037,6.863006819188524,0.06575722264728386,15.207454934097733,-1.0
1991-04-02,9.476290474732005,144.0,0.0152736553219599,6.863006819188524,0.06580757274119448,15.195819543941576,-1.0
1991-05-02,9.475279082568807,144.33,0.00837614422510402,6.863006819188524,0.06565010103629743,15.23226901733339,-1.0
1991-06-02,9.556149174311926,145.33,0.019201266594817135,6.863006819188524,0.06575482814499364,15.208008722871808,-1.0
1991-07-02,9.874510658499235,151.33,-0.0043380373370958125,6.863006819188524,0.06525150768849028,15.325316386158999,-1.0
1991-08-02,9.976642666666667,151.33,0.007878456127987654,6.863006819188524,0.06592640366527897,15.168429406178326,-1.0
1991-11-02,10.108947947732513,153.0,0.025388071273384938,6.863006819188524,0.066071555213938,15.135106124897858,-1.0
1991-12-02,10.152263999999999,153.33,-0.008391276591154018,6.863006819188524,0.06621185677949519,15.103035145658154,-1.0
1991-02-13,10.129984452945678,152.33,0.009557204517053108,6.863006819188524,0.06650025899655798,15.037535418497535,-1.0
1991-02-14,10.128978990825688,153.0,-0.013092762446062167,6.863006819188524,0.06620247706422018,15.105174977515462,-1.0
1991-02-15,10.106786015267176,152.33,0.013228247278742167,6.863006819188524,0.06634796832710022,15.072051567124538,-1.0
1991-02-18,10.112524302059498,154.67,0.0,6.863006819188524,0.06538129114928233,15.294895258595343,-1.0
1991-02-19,10.157542208682408,156.0,0.0008666685264735463,6.863006819188524,0.06511245005565645,15.358045951968105,-1.0
1991-02-20,10.176645570776255,154.67,-0.011544768406770878,6.863006819188524,0.06579585938304944,15.19852479132788,-1.0
1991-02-21,10.080801063829789,153.33,-0.0004930696423786074,6.863006819188524,0.06574578402028167,15.210100767701148,-1.0
1991-02-22,10.097970614101593,153.67,0.0018887814766186395,6.863006819188524,0.06571204928809522,15.21790920894573,-1.0
1991-02-25,10.311825716451859,150.33,0.0043661041906748466,6.863006819188524,0.06859459666368561,14.578407755685602,-1.0
1991-02-26,10.234859817629179,151.33,-0.012163200577856692,6.863006819188524,0.06763272198261533,14.785742325394581,-1.0
1991-02-27,10.403522190114069,154.67,0.013469323212518702,6.863006819188524,0.06726270246404649,14.86708031891112,-1.0
1991-02-28,10.626108493150685,157.0,-0.0017963587748832666,6.863006819188524,0.06768221970159673,14.774929138093981,-1.0
1991-01-03,10.61132450190114,157.33,0.009192661847028383,6.863006819188524,0.06744628806903413,14.826612829700245,-1.0
1991-04-03,10.592566484018265,156.33,-0.0030548407801145316,6.863006819188524,0.06775773353814536,14.758462950019323,-1.0
1991-05-03,10.545607671232878,156.0,0.019811121479257565,6.863006819188524,0.06760004917456973,14.792888647427008,-1.0
1991-06-03,10.802039268849962,158.33,-0.0014875816264279251,6.863006819188524,0.06822484222099388,14.657417554163048,-1.0
1991-07-03,10.864491246200608,160.0,-0.0006648140759955012,6.863006819188524,0.0679030702887538,14.726874583837802,-1.0
1991-08-03,10.993488855193329,161.33,-0.002557001180109708,6.863006819188524,0.06814286775673048,14.67505012512817,-1.0
1991-11-03,10.988453808801214,161.33,-0.005321366159640739,6.863006819188524,0.06811165814666345,14.68177441586755,-1.0
1991-12-03,10.901509256449167,161.0,-0.00791390402235237,6.863006819188524,0.06771123761769669,14.768597284339766,-1.0
1991-03-13,10.771467363636365,159.0,0.012194617946068576,6.863006819188524,0.06774507775871928,14.76122004851183,-1.0
1991-03-14,10.921866807866868,160.67,-0.002833923402351779,6.863006819188524,0.06797701380386426,14.710855097067437,-1.0
1991-03-15,10.863406146858441,158.67,0.0002141614249921986,6.863006819188524,0.06846540711450458,14.605916215871698,-1.0
1991-03-18,10.903093667425969,159.67,-0.003942556500808436,6.863006819188524,0.0682851735919457,14.644467420932951,-1.0
1991-03-19,11.031946413373861,159.67,-0.014945047494753005,6.863006819188524,0.06909216767942546,14.47342055672374,-1.0
1991-03-20,10.930134685844058,159.67,0.0036213672783986794,6.863006819188524,0.06845452925310991,14.608237189134854,-1.0
1991-03-21,11.033541224489795,162.0,-0.003648645337293921,6.863006819188524,0.06810827916351725,14.68250280702523,-1.0
1991-03-22,11.001930769230771,159.67,0.0024520500516045374,6.863006819188524,0.06890418218344568,14.512907175034307,-1.0
1991-03-25,11.098202168674698,161.33,0.006374372281655383,6.863006819188524,0.06879193063084793,14.536588678782861,-1.0
1991-03-26,11.198478382022472,162.33,0.017342792107913674,6.863006819188524,0.06898588296693446,14.495719370284915,-1.0
1991-03-27,11.239250403587443,162.67,-0.0025543477688723115,6.863006819188524,0.06909233665449956,14.473385159928242,-1.0
1991-03-28,11.221284727000748,162.67,-0.00034640340354652466,6.863006819188524,0.06898189418455,14.49655756515848,-1.0
1991-03-29,11.221284727000748,162.67,0.0,6.863006819188524,0.06898189418455,14.49655756515848,-1.0
1991-01-04,11.221284727000748,162.67,-0.010502159432430602,6.863006819188524,0.06898189418455,14.49655756515848,-1.0
1991-02-04,11.114077040358744,162.33,0.02187058576661638,6.863006819188524,0.06846594616126866,14.605801220427772,-1.0
1991-03-04,11.124116946107785,161.0,-0.001476676691612333,6.863006819188524,0.06909389407520364,14.473058920540407,-1.0
